,Image,Label
2864,"[[146  80  76 ...  46  42  36]
 [147  91  85 ...  47  43  36]
 [115  71  70 ...  45  41  38]
 ...
 [ 56  95  48 ...  26  24  25]
 [ 55  69  46 ...  25  25  25]
 [ 53  70  47 ...  25  25  25]]",Pneumonia
2865,"[[45 51 53 ... 52 39 34]
 [49 48 50 ... 48 38 34]
 [46 53 56 ... 49 42 38]
 ...
 [30 28 28 ... 57 51 33]
 [33 28 28 ... 54 44 44]
 [29 28 27 ... 63 47 32]]",Pneumonia
2866,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   8   0   0]
 [  0   0   0 ...  18   8   1]
 ...
 [  0   0   0 ... 172  45   1]
 [  0   0   0 ...   3   4   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
2867,"[[65 75 85 ... 21 17 41]
 [69 69 78 ... 23 15 44]
 [86 74 76 ... 23 15 40]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
2868,"[[152 131  64 ... 137 153 176]
 [161 126  81 ... 110 134 164]
 [158 123  93 ... 112 141 166]
 ...
 [ 22  24  24 ...  13  13  13]
 [ 18  24  26 ...  13  13  13]
 [ 19  20  22 ...  13  13  13]]",Pneumonia
2869,"[[105 122 123 ... 132 132 131]
 [105 120 119 ... 130 133 127]
 [107 118 117 ... 126 129 125]
 ...
 [ 75  87 107 ... 157 143 131]
 [ 74  85 104 ... 155 145 129]
 [ 73  85 106 ... 157 145 133]]",Pneumonia
2870,"[[213 209 182 ... 111  92  93]
 [206 213 188 ... 164 156 134]
 [206 206 213 ... 167 155 153]
 ...
 [ 18  20  19 ...  17  17  17]
 [ 21  20  17 ...  18  17  17]
 [ 21  20  15 ...  18  17  17]]",Pneumonia
2871,"[[188 180 181 ...  40  42  39]
 [195 192 178 ...  45  44  44]
 [197 189 187 ...  44  49  50]
 ...
 [ 38  50  88 ...   5   6   6]
 [ 41  48  88 ...   4   6   6]
 [ 42  51  91 ...   4   6   6]]",Pneumonia
2872,"[[ 39  41  43 ... 102  57  62]
 [ 38  44  44 ...  51  59  53]
 [ 38  48  44 ...  53  55  56]
 ...
 [ 33  33  33 ...  26  26  26]
 [ 33  33  33 ...  26  26  26]
 [ 33  33  33 ...  26  26  26]]",Pneumonia
2873,"[[102 103 102 ...  67  69  62]
 [ 96 101 100 ...  68  67  65]
 [ 93 100 102 ...  69  65  60]
 ...
 [ 63  73  85 ...  64  55  53]
 [ 64  72  85 ...  63  55  54]
 [ 65  71  85 ...  62  54  55]]",Pneumonia
2874,"[[ 28  25  20 ...  33  44  71]
 [ 22  21  22 ...  72  90  98]
 [ 22  20  21 ... 169 208 108]
 ...
 [  0   0   0 ...   2 212   1]
 [  0   0   0 ...   1   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
2875,"[[ 99 133 123 ... 134 136 133]
 [102 132 121 ... 132 134 132]
 [101 123 118 ... 137 130 130]
 ...
 [ 84  86  92 ...  93  76  70]
 [ 84  87  92 ...  97  75  69]
 [ 80  92  93 ...  94  74  69]]",Pneumonia
2876,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Pneumonia
2877,"[[  0   0   4 ...   0   1   2]
 [  0   1  18 ...   0   0   0]
 [  0  14  21 ...   0   0   0]
 ...
 [ 22  15 166 ...  11  11  12]
 [ 23  13 167 ...  11  11  11]
 [ 28  14 158 ...  11  11  11]]",Pneumonia
2878,"[[187 187 182 ...  20  20  20]
 [184 184 172 ...  22  20  19]
 [188 183 168 ...  25  20  19]
 ...
 [ 32  32  31 ...  30  28  31]
 [ 32  32  31 ...  31  30  31]
 [ 29  32  32 ...  35  26  32]]",Pneumonia
2879,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Pneumonia
2880,"[[13 18 20 ...  7  6  4]
 [15 17 18 ...  5  4  0]
 [25 16 17 ...  8  6  4]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
2881,"[[ 54  65  74 ...  25  17  14]
 [ 59  70  79 ...  29  21  18]
 [ 54  67  76 ...  33  24  19]
 ...
 [  7   7   6 ... 117   5   0]
 [  7   7   6 ... 123   1   0]
 [  7   7   6 ... 141   3   0]]",Pneumonia
2882,"[[49 53 59 ... 57 65 92]
 [49 54 60 ... 62 72 87]
 [52 55 59 ... 65 75 86]
 ...
 [19 19 19 ... 13 11 16]
 [19 19 19 ... 28 11 17]
 [19 19 19 ... 44 13 18]]",Pneumonia
2883,"[[11 10  9 ...  0  0  0]
 [ 9  9  7 ... 17  0  0]
 [25  4  3 ... 19  2 19]
 ...
 [14 14 14 ... 14 14 14]
 [12 14 14 ... 14 14 13]
 [14 14 14 ... 13 14 14]]",Pneumonia
2884,"[[16 15 11 ... 35 47 36]
 [24 37 45 ... 45 23 23]
 [42 50 52 ... 33 17 28]
 ...
 [39 37 35 ... 41 41 41]
 [39 37 35 ... 41 41 41]
 [38 40 36 ... 41 41 41]]",Pneumonia
2885,"[[ 3  5  7 ...  3  2  2]
 [ 2  4  5 ...  2  3  1]
 [ 1  1  3 ...  3  1  2]
 ...
 [ 0  0  0 ...  0  1  0]
 [ 0  0  0 ...  1  1  1]
 [11  0  0 ...  0  1 12]]",Pneumonia
2886,"[[16 15 13 ... 38 40 46]
 [16 15 11 ... 41 47 47]
 [16 14 12 ... 67 51 61]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 3  0  0 ...  0  0  3]]",Pneumonia
2887,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 3 0 0]
 [0 0 0 ... 3 0 0]]",Pneumonia
2888,"[[  0   0   0 ...  21  15   5]
 [  0   0   0 ...  20  14   0]
 [  0   0   0 ...  18  12   0]
 ...
 [  0   0   0 ... 114 238   0]
 [  0   0   0 ...   4   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
2889,"[[42 39 44 ...  0  0  0]
 [40 43 42 ...  0  0  0]
 [39 36 40 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 3  0  0 ...  0  0  3]
 [ 1  0  0 ...  0  0  1]]",Pneumonia
2890,"[[ 67  67  72 ...   2   8 154]
 [ 72  72  74 ...   8  42 158]
 [ 77  75  80 ...  16 155 159]
 ...
 [ 11  12  11 ...  16  16  16]
 [ 11  12  11 ...  16  16  16]
 [ 11  12  11 ...  16  16  16]]",Pneumonia
2891,"[[14 39 44 ... 56 62 50]
 [23 37 49 ... 66 63 50]
 [33 54 53 ... 64 70 67]
 ...
 [ 2  0  0 ...  8  8 21]
 [ 1  0  0 ...  8 18 11]
 [ 1  0  0 ...  8 15 15]]",Pneumonia
2892,"[[  0 133 179 ... 115  98 136]
 [  0 131 169 ... 120 103 124]
 [  0 133 174 ... 126 104 113]
 ...
 [ 14  11   9 ...   8   1   0]
 [ 10  11  11 ...   8   1   0]
 [ 12  10  12 ...   8   0   0]]",Pneumonia
2893,"[[122 118 122 ...  62  63  61]
 [120 120 121 ...  61  62  60]
 [119 117 112 ...  61  62  60]
 ...
 [ 51  56  59 ...  52  47  29]
 [ 51  56  59 ...  53  45  32]
 [ 51  56  59 ...  53  45  36]]",Pneumonia
2894,"[[ 86  85 104 ... 108  96  87]
 [ 84  92  93 ... 116  95  88]
 [ 87  91 100 ... 119  94  93]
 ...
 [  0   0   0 ...   5   4   9]
 [  1   0   0 ...   0   4   1]
 [  2   0   0 ...   0   0   2]]",Pneumonia
2895,"[[38 45 51 ... 52 38 36]
 [62 57 87 ... 53 49 38]
 [60 58 69 ... 56 49 47]
 ...
 [15 41 44 ... 26 27 29]
 [20 41 45 ... 26 27 29]
 [26 42 46 ... 26 28 28]]",Pneumonia
2896,"[[ 42  51  59 ...  28  25  26]
 [ 44  51  60 ...  25  23  23]
 [ 47  53  56 ...  22  25  24]
 ...
 [ 40  84 104 ...  70  71  88]
 [ 45  87 102 ...  71  68  80]
 [ 46  87  95 ...  72  82  82]]",Pneumonia
2897,"[[129 117 104 ...  34  61  65]
 [124 144 101 ...  37  62  72]
 [138 127 118 ...  36  62  62]
 ...
 [ 31  32  29 ...  27  26  26]
 [ 38  25  30 ...  26  25  26]
 [ 34  24  26 ...  28  27  26]]",Pneumonia
2898,"[[ 4  3  8 ...  6  6  7]
 [ 4  3  8 ...  6  6  7]
 [ 3  3  5 ...  6  6  6]
 ...
 [ 2 17 18 ... 13 13 13]
 [ 6 17 20 ... 14 14 14]
 [ 7 17 20 ... 14 14 14]]",Pneumonia
2899,"[[57 58 61 ... 15 10  4]
 [63 68 74 ... 17 12  6]
 [67 72 88 ... 19 14  8]
 ...
 [15 14 14 ... 13 13 13]
 [14 14 12 ... 13 13 13]
 [14 13 13 ... 13 13 13]]",Pneumonia
2900,"[[ 19  19  21 ... 249  94   4]
 [ 16  17  20 ... 243   9   5]
 [ 19  19  22 ...   3   4   1]
 ...
 [  6  14   6 ...   0   0   0]
 [  1   1   1 ...   0   0   0]
 [  4   8   3 ...   0   0   0]]",Pneumonia
2901,"[[62 60 63 ... 42 54 67]
 [66 71 75 ... 46 56 70]
 [78 76 74 ... 50 61 73]
 ...
 [21 21 19 ... 23 34 57]
 [21 21 19 ... 22 35 56]
 [21 21 19 ... 22 34 56]]",Pneumonia
2902,"[[137 154 135 ...  88  80  78]
 [144 148 135 ...  82  83  77]
 [163 129 134 ...  75  73  77]
 ...
 [ 36  61  72 ...  39  20  10]
 [ 36  65  74 ...  40  22  13]
 [ 37  65  76 ...  45  24  14]]",Pneumonia
2903,"[[65 44 45 ... 31 38 37]
 [53 40 45 ... 29 35 36]
 [52 40 44 ... 34 36 41]
 ...
 [30 30 28 ... 37 38 38]
 [26 29 28 ... 39 38 42]
 [33 29 28 ... 39 38 40]]",Pneumonia
2904,"[[  4  16  15 ... 135 124   0]
 [  7  14  18 ...  55 151   7]
 [ 10  14  18 ...   4 175  11]
 ...
 [ 10  10  10 ...   6   6   7]
 [ 10  11  10 ...   6   6   7]
 [ 11  10  10 ...   6   6   7]]",Pneumonia
2905,"[[120 120  99 ... 197 181 193]
 [120 105  85 ... 188 192 194]
 [150 107  91 ... 191 192 195]
 ...
 [ 27  26  26 ...  22  23  24]
 [ 26  26  26 ...  23  24  23]
 [ 26  26  26 ...  23  24  23]]",Pneumonia
2906,"[[48 30 36 ... 24  0  2]
 [33 32 42 ... 30 19  0]
 [26 32 40 ... 27 30  4]
 ...
 [22 21 18 ... 26 26 35]
 [22 21 17 ... 28 29 29]
 [22 21 16 ... 30 29 29]]",Pneumonia
2907,"[[ 8  0 16 ... 70 82 78]
 [ 9  2 13 ... 70 87 91]
 [ 3  5  2 ... 71 89 85]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
2908,"[[105  82  63 ... 125 141 133]
 [ 74  60  37 ... 133 131 139]
 [ 65  45  29 ... 139 114 149]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
2909,"[[ 0  0 11 ... 58 52 32]
 [ 0  0  1 ... 59 51 33]
 [ 1  0  1 ... 60 50 29]
 ...
 [66 41  0 ...  0  0  0]
 [68 41  1 ...  0  0  0]
 [67 42  0 ...  0  0  0]]",Pneumonia
2910,"[[  0   0   0 ... 104 149   4]
 [  0   0   0 ...  74   2   6]
 [  0   0   0 ...   2   4   2]
 ...
 [ 20  11   7 ...   0   0   0]
 [ 11   6   5 ...   0   0   0]
 [  7   9 157 ...   0   0   0]]",Pneumonia
2911,"[[ 21  21  27 ... 231 232 226]
 [ 22  25  22 ... 233 224 234]
 [ 23  23  26 ... 183 240 230]
 ...
 [ 84   0   0 ... 185 202 238]
 [ 70   0   0 ... 194 196 242]
 [  8   0   0 ... 169 161 231]]",Pneumonia
2912,"[[ 51  47  38 ...  75  92   6]
 [ 48  39  79 ... 147 105  13]
 [ 44 161 162 ...  60 113  10]
 ...
 [ 20  17   5 ...  25  26  17]
 [ 24  23   6 ...  25  26  25]
 [ 17  15  12 ...  25  26  25]]",Pneumonia
2913,"[[152 158 158 ...   0   0   0]
 [157 142 136 ...   0   7   0]
 [134 134 138 ...   5  72   0]
 ...
 [ 80 127  97 ... 251  13   2]
 [ 76 120 103 ...   9   2   5]
 [ 84 107 104 ...   0   0   0]]",Pneumonia
2914,"[[ 31  24  20 ... 195 199 204]
 [ 27  20  20 ... 193 199 201]
 [ 25  21  20 ... 199 199 204]
 ...
 [ 35  35  35 ...  30  31  31]
 [ 38  36  35 ...  30  31  31]
 [ 38  36  35 ...  30  31  31]]",Pneumonia
2915,"[[10 10  9 ... 20 17 12]
 [10  9  9 ... 25 19 15]
 [10  9  9 ... 24 22 17]
 ...
 [ 9  9  8 ... 32 19  0]
 [ 9  9  8 ... 32 19  0]
 [ 9  9  9 ... 31 20  0]]",Pneumonia
2916,"[[ 9  7  7 ...  6  9 14]
 [ 7  7  6 ...  5  9 14]
 [ 5  5  4 ...  5  7 13]
 ...
 [67 77 84 ... 20 20 20]
 [73 76 86 ... 20 20 21]
 [71 76 87 ... 20 20 20]]",Pneumonia
2917,"[[33 35 38 ... 28 24 19]
 [37 42 43 ... 29 28 21]
 [41 44 48 ... 30 28 27]
 ...
 [ 1  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 2  0  0 ...  0  0  2]]",Pneumonia
2918,"[[120 115 114 ...  98 108 117]
 [106 124 126 ... 100 103  78]
 [130 119 127 ...  74  49  43]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
2919,"[[ 46  21  19 ... 135 131 134]
 [ 43  22  13 ... 117 120 118]
 [ 34  41  43 ... 110  94  87]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
2920,"[[13 13 12 ... 21 22 23]
 [12 12 10 ... 19 20 20]
 [ 9 10 10 ... 42 44 46]
 ...
 [61 30  2 ...  0  0  0]
 [60 25  3 ...  0  0  0]
 [59 14  4 ...  0  0  0]]",Pneumonia
2921,"[[55 63 77 ...  0  0  7]
 [68 67 98 ...  1  0  0]
 [45 53 99 ...  3  0  0]
 ...
 [15 15 15 ...  9 10 11]
 [17 16 16 ...  8  9 10]
 [17 18 16 ...  8  9  8]]",Pneumonia
2922,"[[ 46  46  44 ...  18  19  16]
 [ 45  42  40 ...  27  18  17]
 [ 42  41  40 ...  29  24  22]
 ...
 [ 41  41  40 ... 104  95 101]
 [ 41  41  41 ... 119  99  95]
 [ 41  41  39 ...  71 114  95]]",Pneumonia
2923,"[[ 25  28  12 ...  67 178 170]
 [ 27  18   8 ... 132  26 175]
 [ 27   8   9 ... 148  31 190]
 ...
 [ 12   0  42 ...  45  74  25]
 [ 12   6  44 ...  55  80  37]
 [ 11  17  44 ...  36  73  28]]",Pneumonia
2924,"[[36 31 30 ...  3  4  2]
 [34 31 28 ...  5  3  2]
 [30 30 30 ...  9  4  2]
 ...
 [ 8 16 26 ...  2  3  1]
 [ 9 18 27 ...  1  4  1]
 [ 9 19 26 ...  0  0  0]]",Pneumonia
2925,"[[18 21 38 ...  0  1  0]
 [14 23 40 ...  0  1  4]
 [17 22 41 ...  1  1  1]
 ...
 [ 1  1  1 ...  4  0  0]
 [ 1  1  1 ...  7  0  0]
 [ 1  1  1 ...  9  0  0]]",Pneumonia
2926,"[[ 2 23 34 ... 19 19 20]
 [22 35 28 ... 19 18 18]
 [32 35 34 ... 18 17 17]
 ...
 [18 11  8 ... 28 30 39]
 [11  9  8 ... 29 30 32]
 [11  8  8 ... 29 30 33]]",Pneumonia
2927,"[[26 27 26 ... 47 42  8]
 [26 26 24 ... 43 39 30]
 [23 23 19 ... 50 39 28]
 ...
 [38 37 37 ... 41 40 41]
 [37 37 37 ... 40 40 40]
 [37 37 38 ... 40 40 40]]",Pneumonia
2928,"[[17 16 16 ... 27 19 14]
 [17 16 16 ... 27 19 14]
 [17 16 15 ... 25 19 12]
 ...
 [12 11 11 ... 11 13 13]
 [11 11  9 ... 11 13 15]
 [12 11  9 ... 12 13 15]]",Pneumonia
2929,"[[35 36 31 ... 31 31 31]
 [33 33 30 ... 31 31 31]
 [33 32 30 ... 32 31 31]
 ...
 [36 35 34 ... 37 35 36]
 [34 35 34 ... 35 35 34]
 [36 35 34 ... 36 35 35]]",Pneumonia
2930,"[[15 15 14 ... 10 10 11]
 [15 13 13 ... 10 10 10]
 [13 13 13 ...  8  8  8]
 ...
 [14 14 14 ...  8  9 10]
 [20 14 14 ...  8  9 12]
 [14 15 14 ...  8  9  9]]",Pneumonia
2931,"[[69 79 85 ... 80 69 66]
 [72 78 87 ... 86 76 60]
 [71 81 99 ... 88 73 68]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
2932,"[[174 160 108 ... 207 203 208]
 [187 220 138 ...  89 206 211]
 [202 206 188 ...  45  54 207]
 ...
 [ 46  64  86 ...  20  35  27]
 [ 47  68  91 ...  21  31  26]
 [ 51  67  91 ...  23  32  38]]",Pneumonia
2933,"[[177 173 142 ... 181 185 188]
 [168  96  42 ... 187 193 193]
 [142 119  21 ... 193 186 188]
 ...
 [ 23  21  18 ...  26  28  31]
 [ 23  24  18 ...  26  28  31]
 [ 25  22  19 ...  27  28  31]]",Pneumonia
2934,"[[81 89 89 ...  0  0  0]
 [75 83 82 ...  0  0  0]
 [59 63 70 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
2935,"[[41 48 55 ... 36 31 24]
 [45 49 59 ... 35 33 27]
 [48 56 69 ... 34 32 29]
 ...
 [18 23 14 ...  3  7  7]
 [19 19 15 ...  2  6  6]
 [19 19 15 ...  2  6  6]]",Pneumonia
2936,"[[  0 255   0 ...   0   0   0]
 [  0 255   0 ...   0   0   0]
 [  0 249   0 ...   0   0   0]
 ...
 [  4   0   0 ...   0   0   4]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
2937,"[[44 49 53 ... 63 64 71]
 [49 54 54 ... 69 66 79]
 [52 52 56 ... 71 79 78]
 ...
 [22 17 14 ... 47  6 18]
 [18 17 14 ... 45  7 12]
 [17 17 14 ... 46  9 13]]",Pneumonia
2938,"[[ 86  90  89 ... 100 102  95]
 [ 87  94  90 ... 103 104  97]
 [ 89  96  95 ... 108 104  98]
 ...
 [  9  30  47 ...  16  17  17]
 [  6  29  47 ...  16  17  14]
 [ 11  27  46 ...  16  17  16]]",Pneumonia
2939,"[[19 17 16 ... 12 12 10]
 [16 15 19 ... 10 10 10]
 [12 18 19 ... 10  9  9]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
2940,"[[33 37 46 ... 23 21 18]
 [31 39 51 ... 26 24 21]
 [32 42 56 ... 30 28 23]
 ...
 [ 7  7  7 ...  9  8  9]
 [ 7  7  7 ...  9  8  9]
 [ 7  7  7 ...  9  9  9]]",Pneumonia
2941,"[[51 53 47 ... 59 56 46]
 [54 52 48 ... 53 56 48]
 [61 59 54 ... 58 55 97]
 ...
 [ 0  0  0 ...  7  3  5]
 [ 0  0  0 ...  0  3  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
2942,"[[ 0  0  0 ... 63 55 54]
 [ 0  0  0 ... 66 68 62]
 [ 0  0  4 ... 68 67 59]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
2943,"[[ 2  8 12 ... 12 10  4]
 [ 1  7 11 ... 13 11  2]
 [ 1  7 10 ... 11 10  0]
 ...
 [ 0  1  0 ...  1  0  0]
 [ 0  1  0 ...  1  0  0]
 [ 0  1  0 ...  0  0  0]]",Pneumonia
2944,"[[42 43 43 ... 13 13 13]
 [42 43 43 ... 11 12 14]
 [43 44 44 ... 10 11 14]
 ...
 [31 30 30 ... 48 54 59]
 [29 30 29 ... 46 54 56]
 [29 30 29 ... 35 55 57]]",Pneumonia
2945,"[[23 25 30 ...  0  0  0]
 [22 32 28 ...  0  0  0]
 [23 27 30 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
2946,"[[  0   0   0 ...  78  97 104]
 [  0   0   1 ...  87  80 110]
 [  0   0   1 ...  77 251  96]
 ...
 [  0   0   1 ... 250 251   0]
 [  0   0   1 ...   4   0   0]
 [  0   0   1 ...   0   0   0]]",Pneumonia
2947,"[[ 21  12   1 ... 106  36  61]
 [ 11   0  10 ...  48  64 101]
 [ 21  24  32 ...  18  41  37]
 ...
 [ 13   5   2 ...   8   9   6]
 [  8   5   0 ...   8   9   0]
 [  6   4   0 ...   9   9   9]]",Pneumonia
2948,"[[ 9  9  9 ... 50 46 39]
 [ 8  8  8 ... 42 30 20]
 [ 8  8  8 ... 34 33 31]
 ...
 [ 8  7  8 ...  8  8  8]
 [ 8  7  8 ...  8  8  8]
 [ 8  8  7 ...  8  8  8]]",Pneumonia
2949,"[[26 27 26 ... 21 24 25]
 [28 28 27 ... 18 23 24]
 [29 28 28 ... 15 18 20]
 ...
 [49 45 42 ... 29 31 33]
 [50 46 42 ... 30 30 28]
 [48 46 44 ... 29 30 32]]",Pneumonia
2950,"[[ 22  20  20 ...  30  25  19]
 [ 20  20  20 ...  32  27  21]
 [ 19  19  19 ...  33  27  21]
 ...
 [ 27  27  27 ...  86 103 161]
 [ 26  27  27 ...  89 128 148]
 [ 26  27  27 ...  88 108 137]]",Pneumonia
2951,"[[10 10 10 ... 10 10 10]
 [10 10  9 ... 10 10 10]
 [ 9 10 12 ...  9  9  9]
 ...
 [13  7 12 ...  9  9 19]
 [ 7  6 10 ...  9  9  9]
 [ 8  6 11 ...  8  9  9]]",Pneumonia
2952,"[[  0  12  23 ...   0   0   0]
 [  0  12  23 ... 233   0   0]
 [  1  12  22 ... 245  59   3]
 ...
 [  0   0   0 ... 248 251  54]
 [  0   0   0 ... 242 250   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
2953,"[[ 37  40  52 ... 111 107 106]
 [ 37  38  52 ... 109 107 104]
 [ 36  38  57 ... 109 113 100]
 ...
 [137 152 166 ...  96 104  60]
 [143 143 155 ... 100 102  65]
 [139 143 142 ...  91 104  57]]",Pneumonia
2954,"[[ 1  0  0 ... 94 91 84]
 [ 1  0  0 ... 89 91 91]
 [ 2  0  0 ... 93 91 92]
 ...
 [ 0  0 14 ... 57 51 44]
 [ 0  1 15 ... 56 52 42]
 [ 0  1 17 ... 54 49 41]]",Pneumonia
2955,"[[66 67 69 ... 34 34 32]
 [69 72 72 ... 34 33 32]
 [73 75 77 ... 33 32 32]
 ...
 [52 52 52 ... 51 51 51]
 [53 52 52 ... 51 51 51]
 [53 52 52 ... 51 51 51]]",Pneumonia
2956,"[[119 134 135 ...  34  31  25]
 [123 124 130 ...  38  29  23]
 [121 122 137 ...  34  31  21]
 ...
 [  0   0   0 ...   5 254   0]
 [  0   0   0 ...  13   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
2957,"[[  6   9  11 ... 149 146 137]
 [  9  11  11 ... 148 146 138]
 [ 12  13  12 ... 150 147 138]
 ...
 [ 45  51  55 ...  62  61  20]
 [ 46  52  54 ...  61  62  20]
 [ 46  52  54 ...  61  62  20]]",Pneumonia
2958,"[[132 131 145 ...  57  58  60]
 [134 130 131 ...  54  60  64]
 [137 130 137 ...  87  78  87]
 ...
 [ 44  69 173 ...  23  26  45]
 [ 47  74 153 ...  24  26  45]
 [ 48  74 139 ...  24  26  46]]",Pneumonia
2959,"[[58 44 24 ... 50 50 44]
 [48 50 51 ... 49 51 48]
 [53 54 51 ... 54 51 50]
 ...
 [20 19 17 ... 26 26 26]
 [20 20 17 ... 26 26 26]
 [20 20 17 ... 26 26 26]]",Pneumonia
2960,"[[ 8 14 20 ...  7  4  1]
 [ 8 14 19 ... 14  9  3]
 [ 6 12 19 ...  6  3  1]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
2961,"[[160 137 157 ... 214 216 217]
 [169 144 153 ... 212 211 224]
 [148 100 136 ... 212 218 218]
 ...
 [154 131 123 ...  21  25  24]
 [136 117 117 ...  20  23  27]
 [135 129 125 ...  20  19  28]]",Pneumonia
2962,"[[102 110 121 ... 149 143 140]
 [104 109 124 ... 150 147 142]
 [103 120 128 ... 149 144 145]
 ...
 [  1  18  37 ... 169 168 141]
 [  1  18  35 ... 168 167 145]
 [  0  17  32 ... 165 159 144]]",Pneumonia
2963,"[[  0   0   0 ... 249 165   3]
 [  0   0   0 ... 254   3   6]
 [  0   0   0 ...   5   4   3]
 ...
 [  1   0   0 ...   0   0   1]
 [  2   5   1 ...   0   0   3]
 [  2   9   1 ...   0   0   0]]",Pneumonia
2964,"[[  1   4   7 ...   1   0   0]
 [  2   6   8 ...   5   5   0]
 [  4   7  10 ... 253   5   7]
 ...
 [  1   0   0 ...   8   9   0]
 [  2   0   0 ...   2   3   3]
 [  0   0   0 ...   0   0   0]]",Pneumonia
2965,"[[ 87  97 106 ... 154 134 122]
 [109 113 122 ... 151 166 130]
 [108 111 117 ... 142 150 162]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
2966,"[[ 76  77  82 ...  67  63  44]
 [ 79  88  88 ...  73  65  54]
 [110 112 116 ...  81  70  62]
 ...
 [ 27  26  23 ...  34  34  36]
 [ 26  24  23 ...  34  34  34]
 [ 25  24  24 ...  34  37  34]]",Pneumonia
2967,"[[0 0 4 ... 0 0 0]
 [0 0 2 ... 0 0 0]
 [0 0 4 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Pneumonia
2968,"[[11 11 11 ... 12 12 30]
 [11 11 10 ... 16 15 25]
 [ 8 11 10 ... 12 11 10]
 ...
 [90 45 15 ... 16 16 16]
 [81 47 11 ... 16 16 16]
 [36 23  9 ... 17 17 17]]",Pneumonia
2969,"[[209 210 211 ...  75 157 202]
 [217 212 214 ...  64 142 203]
 [213 219 209 ...  51 136 202]
 ...
 [ 26  25  24 ...  29  26  28]
 [ 27  24  24 ...  25  27  27]
 [ 27  24  24 ...  22  27  27]]",Pneumonia
2970,"[[ 12   9   9 ... 175 182 195]
 [ 11  10  10 ... 170 186 200]
 [ 11  10  14 ... 146 183 210]
 ...
 [ 22  21  21 ...  20  28  45]
 [ 21  19  19 ...  19  28  46]
 [ 21  20  20 ...  19  28  46]]",Pneumonia
